gesture,point_0_x,point_0_y,point_0_z,point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z,point_4_x,point_4_y,point_4_z,point_5_x,point_5_y,point_5_z,point_6_x,point_6_y,point_6_z,point_7_x,point_7_y,point_7_z,point_8_x,point_8_y,point_8_z,point_9_x,point_9_y,point_9_z,point_10_x,point_10_y,point_10_z,point_11_x,point_11_y,point_11_z,point_12_x,point_12_y,point_12_z,point_13_x,point_13_y,point_13_z,point_14_x,point_14_y,point_14_z,point_15_x,point_15_y,point_15_z,point_16_x,point_16_y,point_16_z,point_17_x,point_17_y,point_17_z,point_18_x,point_18_y,point_18_z,point_19_x,point_19_y,point_19_z,point_20_x,point_20_y,point_20_z
Yo estoy mas o menos,0.6367027759552002,0.6849401593208313,-1.4345448562380625e-07,0.5995827913284302,0.6837599277496338,-0.009713124483823776,0.5667689442634583,0.6939592361450195,-0.01772136613726616,0.5411089658737183,0.7106069922447205,-0.025463586673140526,0.520953893661499,0.7262113094329834,-0.034196607768535614,0.5935541391372681,0.6844674944877625,-0.024086926132440567,0.5733962059020996,0.6934584379196167,-0.04071945324540138,0.5598810315132141,0.7060726881027222,-0.05417649820446968,0.5505061745643616,0.7208835482597351,-0.0642407089471817,0.6176726818084717,0.682789146900177,-0.02895531989634037,0.6064466238021851,0.6890785098075867,-0.04368827864527702,0.6005982160568237,0.6970092058181763,-0.05262063071131706,0.5953395962715149,0.7059717178344727,-0.061943430453538895,0.6396061182022095,0.682467520236969,-0.03466455638408661,0.6319697499275208,0.6843287348747253,-0.050609320402145386,0.6291452050209045,0.6887217164039612,-0.05500468984246254,0.626209020614624,0.6948682069778442,-0.0596347413957119,0.6591209769248962,0.6844388842582703,-0.04090362787246704,0.6597318053245544,0.6856291890144348,-0.05448388680815697,0.6600991487503052,0.6883131861686707,-0.05692193657159805,0.6599066257476807,0.6921055316925049,-0.05988597869873047
Yo estoy mas o menos,0.6676893830299377,0.7197542190551758,-2.4112290475386544e-07,0.6240973472595215,0.7102653980255127,-0.006492604501545429,0.5893149375915527,0.7023254036903381,-0.016940446570515633,0.5624470114707947,0.7056378722190857,-0.027754824608564377,0.5410856604576111,0.7111847400665283,-0.039492905139923096,0.6007001996040344,0.665431559085846,-0.022700490429997444,0.5822228193283081,0.6801097393035889,-0.04422122985124588,0.5693960189819336,0.7013858556747437,-0.06185154244303703,0.5586373805999756,0.7248067259788513,-0.07253719121217728,0.6236257553100586,0.664999783039093,-0.02945420704782009,0.6052900552749634,0.6787469983100891,-0.046323131769895554,0.5925062298774719,0.6974464058876038,-0.05651510879397392,0.5829793810844421,0.7165670394897461,-0.06468328088521957,0.6479001045227051,0.6712406277656555,-0.037068355828523636,0.6368711590766907,0.6743465662002563,-0.054103247821331024,0.6301474571228027,0.685221254825592,-0.059131938964128494,0.6244561076164246,0.6974539756774902,-0.06262795627117157,0.6731200218200684,0.6830736994743347,-0.04490676522254944,0.6735355854034424,0.6807461977005005,-0.05892439931631088,0.6736042499542236,0.6840901374816895,-0.06140000745654106,0.6718653440475464,0.6877742409706116,-0.06291528046131134
Yo estoy mas o menos,0.6498937010765076,0.794246256351471,1.4207986964720476e-07,0.6011714935302734,0.8114048838615417,-0.01032241154462099,0.5613669753074646,0.8643335700035095,-0.023592311888933182,0.5407392978668213,0.9202165603637695,-0.03350432962179184,0.5353232622146606,0.9720054268836975,-0.04677136242389679,0.576213538646698,0.8571012020111084,-0.06158807501196861,0.5590954422950745,0.9380562901496887,-0.08484257757663727,0.5550782084465027,0.9943781495094299,-0.09591659903526306,0.5554099082946777,1.0376615524291992,-0.10193262249231339,0.6118475198745728,0.864031195640564,-0.06565725803375244,0.5985350608825684,0.9514493942260742,-0.08644995093345642,0.5934978127479553,1.0131123065948486,-0.09356382489204407,0.5911327004432678,1.0550692081451416,-0.09951111674308777,0.6461950540542603,0.8708193302154541,-0.0673518180847168,0.6356972455978394,0.9566221833229065,-0.0827770009636879,0.6298279762268066,1.0135200023651123,-0.08510804176330566,0.6246721148490906,1.0517455339431763,-0.08702659606933594,0.6759887337684631,0.8772870898246765,-0.0685143694281578,0.668027400970459,0.948291540145874,-0.08280189335346222,0.6620016098022461,0.9956005215644836,-0.08568372577428818,0.657118558883667,1.02902352809906,-0.0866624265909195
Yo estoy mas o menos,0.3320009112358093,0.9150245785713196,5.3131653743321294e-08,0.3473964333534241,0.8573651909828186,0.0002956301032099873,0.380952388048172,0.8102650046348572,-0.0005601635784842074,0.4096302092075348,0.7837737798690796,-0.0014486723812296987,0.42795509099960327,0.7640537619590759,-0.0016435650177299976,0.40716734528541565,0.8220477104187012,-0.007145015988498926,0.4542750120162964,0.8083999752998352,-0.014095799997448921,0.4804510176181793,0.799994945526123,-0.018367016687989235,0.49856069684028625,0.7924392223358154,-0.020600153133273125,0.4170244038105011,0.8581840991973877,-0.011527863331139088,0.4659854471683502,0.837179958820343,-0.014933480881154537,0.4942670166492462,0.8247647881507874,-0.01654432713985443,0.5159157514572144,0.8142520785331726,-0.018204960972070694,0.42293819785118103,0.8929049968719482,-0.01572408154606819,0.4697485566139221,0.8711955547332764,-0.01854616403579712,0.4952537417411804,0.8583964705467224,-0.01813102513551712,0.5142732262611389,0.8464863896369934,-0.01823148876428604,0.42564380168914795,0.9251272678375244,-0.019910719245672226,0.4600454866886139,0.9087642431259155,-0.023027660325169563,0.4797067642211914,0.8943504095077515,-0.022053532302379608,0.4945182204246521,0.8801758885383606,-0.020811276510357857
Yo estoy mas o menos,0.3451306223869324,0.8949984908103943,3.0221619340409234e-07,0.3524441421031952,0.831915020942688,-0.005744909401983023,0.3769477903842926,0.7848931550979614,-0.010323688387870789,0.40180790424346924,0.7535024285316467,-0.013894516043365002,0.4170870780944824,0.7266880869865417,-0.017369376495480537,0.41662710905075073,0.8038589358329773,-0.013643008656799793,0.4638424515724182,0.7858896255493164,-0.021237818524241447,0.4909942150115967,0.7764702439308167,-0.025707153603434563,0.5109259486198425,0.7701576948165894,-0.027786152437329292,0.4284777045249939,0.8361495733261108,-0.01543849054723978,0.47733211517333984,0.8121482133865356,-0.02019730769097805,0.5072465538978577,0.7965255379676819,-0.02322613075375557,0.5294579267501831,0.7859071493148804,-0.02547287382185459,0.43394410610198975,0.8672786951065063,-0.017407195642590523,0.4788033962249756,0.8443996906280518,-0.021760119125247,0.5049843788146973,0.830597996711731,-0.024309828877449036,0.5248023867607117,0.8210600018501282,-0.02613864466547966,0.4344251751899719,0.8963743448257446,-0.019622085615992546,0.46857741475105286,0.8804814219474792,-0.02328881248831749,0.4889056980609894,0.8696765303611755,-0.023423613980412483,0.5061198472976685,0.8614375591278076,-0.022787919268012047
Yo estoy mas o menos,0.3441466689109802,0.8934803605079651,2.2211263228655298e-07,0.3521958589553833,0.8317247033119202,-0.00445928517729044,0.3766934871673584,0.785756528377533,-0.008869051933288574,0.40148746967315674,0.7554914951324463,-0.012440170161426067,0.4167466163635254,0.7282145619392395,-0.015772342681884766,0.4176580309867859,0.8031336069107056,-0.013982688076794147,0.46367618441581726,0.7848495841026306,-0.02188698761165142,0.4904612600803375,0.775639533996582,-0.026138417422771454,0.5101752281188965,0.7702922821044922,-0.027905069291591644,0.42827433347702026,0.8352323770523071,-0.016526110470294952,0.4768315553665161,0.8111985325813293,-0.021594014018774033,0.5062615871429443,0.7970448136329651,-0.024028168991208076,0.5283235311508179,0.7871466279029846,-0.025661252439022064,0.43345436453819275,0.8669101595878601,-0.01903582736849785,0.479131281375885,0.8436044454574585,-0.023627106100320816,0.5055687427520752,0.8303831219673157,-0.025539541617035866,0.5248191952705383,0.8204051852226257,-0.026706812903285027,0.43388375639915466,0.8966764807701111,-0.021670348942279816,0.4686373174190521,0.8811987638473511,-0.02509113773703575,0.4892538785934448,0.8709425926208496,-0.024756062775850296,0.5056628584861755,0.8624112010002136,-0.023700162768363953
Yo estoy mas o menos,0.3489912450313568,0.893024742603302,2.0715307869068056e-07,0.3577701449394226,0.830449640750885,-0.004646551329642534,0.38396233320236206,0.7890698313713074,-0.007609166670590639,0.41131818294525146,0.7662371397018433,-0.009896434843540192,0.42899152636528015,0.7440906167030334,-0.01173657737672329,0.42554590106010437,0.8076373934745789,-0.008132921531796455,0.4689934551715851,0.7924695014953613,-0.0142193753272295,0.49418920278549194,0.7850453853607178,-0.01809530518949032,0.5131045579910278,0.7809606790542603,-0.01984623447060585,0.43602243065834045,0.8388163447380066,-0.009915483184158802,0.48184797167778015,0.8181294202804565,-0.012676523067057133,0.5091701745986938,0.8060933947563171,-0.014483259990811348,0.5298111438751221,0.7984276413917542,-0.01586103066802025,0.4400544762611389,0.8692347407341003,-0.012118621729314327,0.48239368200302124,0.8480591177940369,-0.014857379719614983,0.506534218788147,0.8359678983688354,-0.015949968248605728,0.5245000720024109,0.8275724649429321,-0.016789741814136505,0.43895676732063293,0.898694634437561,-0.014784777536988258,0.47087526321411133,0.8852503299713135,-0.016805946826934814,0.489857941865921,0.8763041496276855,-0.015774602070450783,0.5052325129508972,0.8689653277397156,-0.014379610307514668
Yo estoy mas o menos,0.35011252760887146,0.8938138484954834,1.7185807621444837e-07,0.3584328591823578,0.8324357271194458,-0.003586789593100548,0.3844975531101227,0.7911806702613831,-0.005641738418489695,0.41168680787086487,0.7679137587547302,-0.007050829473882914,0.42905357480049133,0.7452463507652283,-0.008067132905125618,0.4257504642009735,0.8107935190200806,-0.007782316301018,0.4680233597755432,0.7944885492324829,-0.01389596238732338,0.49253925681114197,0.7863410115242004,-0.01760084554553032,0.5109921097755432,0.7816394567489624,-0.01937972381711006,0.4351763129234314,0.8411489725112915,-0.010085823014378548,0.4803180396556854,0.8194722533226013,-0.013710961677134037,0.5080456733703613,0.8066143989562988,-0.01586432196199894,0.5296810865402222,0.7978344559669495,-0.017450422048568726,0.43832868337631226,0.8708399534225464,-0.012731511145830154,0.48057422041893005,0.8504478931427002,-0.016852715983986855,0.5051681995391846,0.8390347361564636,-0.01885920763015747,0.5236963033676147,0.8303050994873047,-0.020136641338467598,0.4366317391395569,0.8988645076751709,-0.015602934174239635,0.4680716395378113,0.8869243860244751,-0.019116301089525223,0.48723992705345154,0.878325879573822,-0.01927925832569599,0.5030232667922974,0.8707140684127808,-0.01872151903808117
Yo estoy mas o menos,0.3505382835865021,0.8941861391067505,1.795243207425301e-07,0.35849469900131226,0.8330909013748169,-0.003811480011790991,0.3848993182182312,0.791576623916626,-0.0060105640441179276,0.4119598865509033,0.7681941390037537,-0.0075651840306818485,0.4285571873188019,0.7453594207763672,-0.00883201789110899,0.4262320399284363,0.8100608587265015,-0.008328372612595558,0.46811068058013916,0.7945927381515503,-0.014719960279762745,0.4927496910095215,0.7868374586105347,-0.0187815111130476,0.5115832686424255,0.7822938561439514,-0.020888183265924454,0.43522781133651733,0.8405575752258301,-0.010676514357328415,0.4794343411922455,0.819283127784729,-0.014649421907961369,0.5070972442626953,0.8067754507064819,-0.017336538061499596,0.5291173458099365,0.7979730367660522,-0.019326291978359222,0.43812084197998047,0.8709724545478821,-0.013340159319341183,0.4793616235256195,0.8507990837097168,-0.017884794622659683,0.5039195418357849,0.8393673896789551,-0.020517393946647644,0.5227500200271606,0.8302317261695862,-0.022185035049915314,0.4364258348941803,0.9001716375350952,-0.016207633540034294,0.4677102267742157,0.888075590133667,-0.020125310868024826,0.486661434173584,0.8790732622146606,-0.020729130133986473,0.5024582147598267,0.8709287643432617,-0.02046150341629982
Yo estoy mas o menos,0.35082969069480896,0.8946295380592346,1.9158433417487686e-07,0.35801851749420166,0.8329564929008484,-0.004355783108621836,0.38373643159866333,0.7916038036346436,-0.007229107432067394,0.4117209017276764,0.7687557339668274,-0.009339130483567715,0.42884063720703125,0.745922327041626,-0.01117992214858532,0.42545145750045776,0.8103640079498291,-0.009967170655727386,0.46769979596138,0.7946803569793701,-0.016848407685756683,0.4923078715801239,0.7868063449859619,-0.021144982427358627,0.5111268758773804,0.7821975946426392,-0.023343637585639954,0.4344600737094879,0.8409337997436523,-0.012250185944139957,0.4792768657207489,0.8197635412216187,-0.0165738295763731,0.5071144104003906,0.8071050643920898,-0.019377004355192184,0.5290510654449463,0.7982586026191711,-0.02144801802933216,0.43732473254203796,0.8712066411972046,-0.014810167253017426,0.47892293334007263,0.8514991402626038,-0.01954502984881401,0.5037232637405396,0.8403207659721375,-0.02218150720000267,0.522510826587677,0.8315518498420715,-0.02386454865336418,0.4355986714363098,0.9001351594924927,-0.01760714128613472,0.46716997027397156,0.8882184028625488,-0.021511143073439598,0.48614180088043213,0.8793874382972717,-0.021988974884152412,0.5019129514694214,0.8714182376861572,-0.021640947088599205
Yo estoy mas o menos,0.3471679985523224,0.8805888295173645,2.0312126025601174e-07,0.3593147397041321,0.8235477805137634,-0.0007102171657606959,0.3894690275192261,0.7841882109642029,-0.001189245842397213,0.4150383174419403,0.7614094614982605,-0.0017102969577535987,0.42979851365089417,0.740200936794281,-0.0022305985912680626,0.42840635776519775,0.8008903861045837,-0.004759611561894417,0.46911516785621643,0.7900134921073914,-0.010023122653365135,0.4937972128391266,0.7854785323143005,-0.013675847090780735,0.5126828551292419,0.7840232849121094,-0.015651080757379532,0.43543896079063416,0.8322559595108032,-0.008798280730843544,0.47978872060775757,0.8180343508720398,-0.011544629000127316,0.5079909563064575,0.8087269067764282,-0.0142135601490736,0.5305078625679016,0.8016808032989502,-0.01646147295832634,0.4365484118461609,0.8638733625411987,-0.012931713834404945,0.47836747765541077,0.8529653549194336,-0.016339320689439774,0.5041212439537048,0.8459941148757935,-0.01876118965446949,0.5240912437438965,0.8396467566490173,-0.02057763561606407,0.432800829410553,0.8937864899635315,-0.017023971304297447,0.46511802077293396,0.8873244524002075,-0.01979963853955269,0.4853880703449249,0.8818356394767761,-0.019566157832741737,0.5021796226501465,0.8760460019111633,-0.018999401479959488
Yo estoy mas o menos,0.3358737826347351,0.8318911194801331,2.7302684202368255e-07,0.3590276837348938,0.7841110229492188,0.003687745425850153,0.39264124631881714,0.7528127431869507,0.0034315288066864014,0.417431116104126,0.7341039776802063,0.0021720917429775,0.4343211352825165,0.7164024114608765,0.0007544269901700318,0.4218980073928833,0.7625126242637634,-0.003863993799313903,0.46819111704826355,0.7658618092536926,-0.009411911480128765,0.49544334411621094,0.7687147259712219,-0.01291937381029129,0.5153525471687317,0.771136462688446,-0.014891305938363075,0.4261355996131897,0.7929134368896484,-0.010677565820515156,0.47686782479286194,0.7956539988517761,-0.013097843155264854,0.5078709125518799,0.797455906867981,-0.015377555042505264,0.5324190855026245,0.798460841178894,-0.0177772119641304,0.42556530237197876,0.8260654807090759,-0.017122585326433182,0.4735930263996124,0.8272401690483093,-0.019119812175631523,0.5014920830726624,0.8286097645759583,-0.020536797121167183,0.523796796798706,0.8285639882087708,-0.022474581375718117,0.4207771420478821,0.8592355847358704,-0.02331547439098358,0.4563174843788147,0.8593188524246216,-0.025085188448429108,0.4779478907585144,0.8574143052101135,-0.024509770795702934,0.49653759598731995,0.8550766706466675,-0.024145716801285744
Yo estoy mas o menos,0.3165339529514313,0.7813891768455505,3.220445137230854e-07,0.35220780968666077,0.7461528182029724,0.0028513469733297825,0.3921583592891693,0.7262445688247681,0.0004066646797582507,0.41996273398399353,0.7146126627922058,-0.0033059276174753904,0.44099894165992737,0.7020349502563477,-0.0072922552935779095,0.40804523229599,0.7287259697914124,-0.009412682615220547,0.4569856822490692,0.7401912808418274,-0.020231029018759727,0.4869186282157898,0.7476838231086731,-0.026835177093744278,0.50975501537323,0.7533366084098816,-0.03068564273416996,0.40438127517700195,0.7546572089195251,-0.01817363128066063,0.4579222500324249,0.7681105732917786,-0.02684224769473076,0.4923386871814728,0.7743067145347595,-0.032703947275877,0.5200381278991699,0.7785694003105164,-0.037177104502916336,0.3972974121570587,0.7842661738395691,-0.026637602597475052,0.4486501216888428,0.7989687919616699,-0.034138068556785583,0.4801828861236572,0.8064014315605164,-0.03813691809773445,0.5058668851852417,0.8102388381958008,-0.041061706840991974,0.38771259784698486,0.8147870302200317,-0.03480787202715874,0.4259970784187317,0.8249672651290894,-0.0408666767179966,0.45038464665412903,0.8288219571113586,-0.04252827540040016,0.47178003191947937,0.8311652541160583,-0.04345817491412163
Yo estoy mas o menos,0.3051293194293976,0.7572801113128662,2.9812400725859334e-07,0.3464807868003845,0.7296173572540283,0.0018633856670930982,0.39115792512893677,0.7194597125053406,-0.0019771605730056763,0.42245471477508545,0.7130185961723328,-0.0069942898117005825,0.44451797008514404,0.701318621635437,-0.012635265477001667,0.4020751416683197,0.719886302947998,-0.01418701745569706,0.4498903751373291,0.7305403351783752,-0.027260106056928635,0.48078733682632446,0.737911581993103,-0.03560846298933029,0.5059233903884888,0.7439748048782349,-0.04105379059910774,0.39529427886009216,0.7429816722869873,-0.023698337376117706,0.44632282853126526,0.7550976276397705,-0.03574454039335251,0.48140648007392883,0.7622904777526855,-0.04402460530400276,0.510962724685669,0.7679120898246765,-0.0502009391784668,0.38449621200561523,0.7704196572303772,-0.032611992210149765,0.4320076107978821,0.7860053777694702,-0.04341290518641472,0.4632951021194458,0.7964263558387756,-0.049482084810733795,0.48977363109588623,0.8019866943359375,-0.053650371730327606,0.3710561692714691,0.799885630607605,-0.041115909814834595,0.4072471261024475,0.8122557401657104,-0.04929540678858757,0.4308665692806244,0.8188315033912659,-0.052200544625520706,0.4520387053489685,0.8236604928970337,-0.05415777117013931
Yo estoy mas o menos,0.29141682386398315,0.7488269805908203,1.937000178031667e-07,0.34163376688957214,0.7190444469451904,-0.011333116330206394,0.3943709433078766,0.7101864218711853,-0.009660866111516953,0.43188533186912537,0.7101523280143738,-0.00661630742251873,0.4615480899810791,0.70694500207901,-0.0030548020731657743,0.38706278800964355,0.7449435591697693,0.012994718737900257,0.42564916610717773,0.7364621758460999,0.016508888453245163,0.4489644169807434,0.7288903594017029,0.013754879124462605,0.46882763504981995,0.7203991413116455,0.010357859544456005,0.3764839172363281,0.7540191411972046,0.017921121791005135,0.4115697741508484,0.73991459608078,0.024112101644277573,0.4362720847129822,0.7287150621414185,0.0190225038677454,0.45629259943962097,0.7198472023010254,0.012601213529706001,0.36600491404533386,0.7545634508132935,0.020301422104239464,0.3992224335670471,0.7417526841163635,0.02569052390754223,0.4208337366580963,0.7307915687561035,0.022876687347888947,0.43901896476745605,0.7213898301124573,0.018681872636079788,0.35564368963241577,0.7485962510108948,0.021134087815880775,0.38362783193588257,0.7376696467399597,0.02649630233645439,0.4004463255405426,0.7327308654785156,0.027985095977783203,0.41337156295776367,0.7274097204208374,0.027354268357157707
Yo estoy mas o menos,0.29588133096694946,0.7392539978027344,1.6847556594257185e-07,0.3478352427482605,0.7234785556793213,-0.0028745094314217567,0.39676713943481445,0.715803861618042,0.0008736681775189936,0.42733216285705566,0.7058573365211487,0.003978733904659748,0.4508027136325836,0.6975902915000916,0.007398661226034164,0.39345335960388184,0.7363153696060181,0.014090249314904213,0.4292117655277252,0.7298390865325928,0.01573280431330204,0.450732558965683,0.7250041961669922,0.013150550425052643,0.4691394567489624,0.7193882465362549,0.010333516635000706,0.379119873046875,0.7369344234466553,0.01338572520762682,0.4135442078113556,0.7275031805038452,0.017592646181583405,0.4354393482208252,0.720565676689148,0.01361426617950201,0.45486515760421753,0.7141191959381104,0.00880064070224762,0.3636259436607361,0.7335745096206665,0.010993890464305878,0.3936043083667755,0.7260125875473022,0.013940243981778622,0.41305699944496155,0.7197370529174805,0.011952872388064861,0.4307757019996643,0.7149616479873657,0.008924380876123905,0.34695106744766235,0.7252419590950012,0.007871167734265327,0.37046393752098083,0.7205008268356323,0.011252817697823048,0.3854038715362549,0.7216909527778625,0.013155178166925907,0.3984718322753906,0.7219095230102539,0.013347274623811245
Yo estoy mas o menos,0.3285447061061859,0.7599619030952454,2.543356458772905e-07,0.3192513883113861,0.7381382584571838,-0.040493857115507126,0.321815550327301,0.7223895192146301,-0.06772249937057495,0.33294540643692017,0.7184107303619385,-0.08880803734064102,0.3507572412490845,0.7179405689239502,-0.1095554381608963,0.3710702955722809,0.718844473361969,-0.060853466391563416,0.39758485555648804,0.7195184230804443,-0.08677050471305847,0.4176139831542969,0.7244279980659485,-0.10427071899175644,0.4362300932407379,0.730797529220581,-0.11629343777894974,0.3917927145957947,0.7395018935203552,-0.05153593048453331,0.42357248067855835,0.7403337955474854,-0.07457111030817032,0.44497445225715637,0.7478043437004089,-0.08692184835672379,0.46560510993003845,0.7537611722946167,-0.09647548198699951,0.40396979451179504,0.7609277963638306,-0.044889383018016815,0.43472379446029663,0.7623869180679321,-0.06510388106107712,0.4562740623950958,0.7695100903511047,-0.07409097254276276,0.4763416647911072,0.7751408815383911,-0.08052363246679306,0.40988045930862427,0.7823278903961182,-0.04115491732954979,0.43486905097961426,0.7842841744422913,-0.05588024854660034,0.4536983370780945,0.7892492413520813,-0.0628492534160614,0.47099167108535767,0.7939013838768005,-0.06852474808692932
Yo estoy mas o menos,0.30735647678375244,0.7253648638725281,2.7483335429678846e-07,0.3680010735988617,0.7250085473060608,-0.004626138135790825,0.4180530905723572,0.7319363951683044,-0.016743987798690796,0.4539208710193634,0.7367474436759949,-0.030200153589248657,0.47912517189979553,0.7471030354499817,-0.04476555064320564,0.40315258502960205,0.7074259519577026,-0.03965580090880394,0.4414828419685364,0.7220702767372131,-0.06556076556444168,0.4618142545223236,0.734989583492279,-0.08205616474151611,0.47787976264953613,0.7473120093345642,-0.09364005923271179,0.37564796209335327,0.7064113020896912,-0.05220678821206093,0.4003489911556244,0.7222297191619873,-0.082006074488163,0.41912317276000977,0.7352216243743896,-0.09877000004053116,0.4368245601654053,0.7435421347618103,-0.11136326938867569,0.345416784286499,0.7132413387298584,-0.06344998627901077,0.35858863592147827,0.7418163418769836,-0.0925249308347702,0.369809627532959,0.7627726197242737,-0.10164391994476318,0.38255637884140015,0.7761086225509644,-0.107328861951828,0.314680814743042,0.726830780506134,-0.07412156462669373,0.31706225872039795,0.7543762922286987,-0.09651945531368256,0.3206518292427063,0.7764649391174316,-0.10127776116132736,0.32507944107055664,0.7913451790809631,-0.10438185930252075
Yo estoy mas o menos,0.3228207528591156,0.7130576372146606,1.3228773809714767e-07,0.36307260394096375,0.704187273979187,-0.00904770940542221,0.4026493430137634,0.7010143995285034,-0.01783446967601776,0.43395838141441345,0.7010589241981506,-0.02633746713399887,0.4587343633174896,0.7037708163261414,-0.0362478569149971,0.3696289658546448,0.694368302822113,-0.03467855602502823,0.3964829444885254,0.704822301864624,-0.052113212645053864,0.4131079614162445,0.7126497626304626,-0.0632355585694313,0.42826294898986816,0.7210906744003296,-0.07159262895584106,0.3440980911254883,0.7045878171920776,-0.042037200182676315,0.3641020357608795,0.7112237215042114,-0.060274623334407806,0.3784106969833374,0.719637930393219,-0.07121165096759796,0.39270761609077454,0.7286686301231384,-0.08070525527000427,0.32137948274612427,0.7184785604476929,-0.04888630658388138,0.3293146789073944,0.7358916401863098,-0.07063790410757065,0.3427889049053192,0.752561628818512,-0.07997318357229233,0.3583132028579712,0.7696503400802612,-0.08702471852302551,0.2999113202095032,0.7359412908554077,-0.05546398460865021,0.2959297299385071,0.7581309676170349,-0.07563681155443192,0.2968772053718567,0.7778628468513489,-0.0813145786523819,0.29979169368743896,0.7967208027839661,-0.08558650314807892
Yo estoy mas o menos,0.37117600440979004,0.6852478981018066,-3.1069269823547074e-08,0.348585307598114,0.6857333779335022,-0.010156082920730114,0.3296845555305481,0.6994562149047852,-0.026321228593587875,0.31876009702682495,0.7158607840538025,-0.04485369846224785,0.31175193190574646,0.7338109612464905,-0.06500713527202606,0.3333531320095062,0.6916554570198059,-0.026724377647042274,0.3301019072532654,0.7212510704994202,-0.04535497725009918,0.33063870668411255,0.7364784479141235,-0.06108027696609497,0.3348538875579834,0.7466751337051392,-0.0717853456735611,0.3365207612514496,0.6915345191955566,-0.03464184328913689,0.34156566858291626,0.7273513078689575,-0.051553480327129364,0.33823952078819275,0.7405185103416443,-0.060387156903743744,0.3394547998905182,0.7470767498016357,-0.06833886355161667,0.346640020608902,0.6915467381477356,-0.04339388757944107,0.3492363393306732,0.721896231174469,-0.06131000071763992,0.34693336486816406,0.7348756790161133,-0.06565520912408829,0.34607189893722534,0.7411147952079773,-0.06877295672893524,0.3578242063522339,0.6883596777915955,-0.05304679647088051,0.35612601041793823,0.7161779999732971,-0.06478406488895416,0.3534136414527893,0.7362375855445862,-0.06387187540531158,0.35020071268081665,0.747706949710846,-0.06423996388912201
Yo estoy mas o menos,0.30154484510421753,0.7193488478660583,1.5568541300581273e-07,0.341948539018631,0.7309781312942505,0.007227322086691856,0.3861182630062103,0.7408729195594788,0.007970422506332397,0.41605597734451294,0.7493036389350891,0.004846598021686077,0.4409013092517853,0.7530125975608826,0.0019036465091630816,0.40009942650794983,0.7061814665794373,0.010928737930953503,0.435608834028244,0.7225009799003601,-0.00047327953507192433,0.45853719115257263,0.7433574199676514,-0.01048316154628992,0.47469258308410645,0.7629739046096802,-0.016560988500714302,0.39795610308647156,0.7000948786735535,0.0010542136151343584,0.43513014912605286,0.7221663594245911,-0.008364906534552574,0.45651698112487793,0.7460054159164429,-0.015388340689241886,0.47247514128685,0.7686892151832581,-0.020227914676070213,0.3944525718688965,0.6972373127937317,-0.009981670416891575,0.430940181016922,0.7176921963691711,-0.018854547291994095,0.4513433873653412,0.7403180003166199,-0.021217510104179382,0.4661442041397095,0.7615822553634644,-0.022007007151842117,0.38907063007354736,0.6968492269515991,-0.0211243387311697,0.42012396454811096,0.708623468875885,-0.026631897315382957,0.43820738792419434,0.7263081669807434,-0.026480138301849365,0.4516286551952362,0.7431869506835938,-0.025875428691506386
Yo estoy mas o menos,0.29694661498069763,0.7225022315979004,2.5158158223348437e-07,0.32839637994766235,0.7120729684829712,0.0008591808145865798,0.3719828128814697,0.7166049480438232,0.001440101070329547,0.40345680713653564,0.7281647324562073,0.00023552212223876268,0.42715898156166077,0.738673985004425,-0.0005408429424278438,0.3845196068286896,0.7039512991905212,0.007349709048867226,0.42150020599365234,0.719979465007782,-0.001957519678398967,0.44840073585510254,0.7366765737533569,-0.010275544598698616,0.4697890281677246,0.7525972127914429,-0.015146713703870773,0.38554155826568604,0.7055829763412476,0.002385528292506933,0.4228321611881256,0.7245801091194153,-0.004769999533891678,0.4478456974029541,0.7426702380180359,-0.010870832949876785,0.46930843591690063,0.7613338232040405,-0.01510823704302311,0.3859754204750061,0.7062283754348755,-0.004060334526002407,0.42192763090133667,0.7209919095039368,-0.010705236345529556,0.4465366303920746,0.7376411557197571,-0.013317327946424484,0.4671576917171478,0.7541114687919617,-0.01458786241710186,0.3859929144382477,0.7040137648582458,-0.011149653233587742,0.41666173934936523,0.7105633616447449,-0.014348967000842094,0.4371233284473419,0.7232564687728882,-0.014481798745691776,0.45419803261756897,0.7356789112091064,-0.014649826101958752
